Date,HomeTeam,AwayTeam,Home_Spec_Goals_Pro,Away_Spec_Goals_Pro,Home_Gen_Goals_Pro,Away_Gen_Goals_Pro,Home_Spec_HT_Goals_Pro,Away_Spec_HT_Goals_Pro,Home_Gen_HT_Goals_Pro,Away_Gen_HT_Goals_Pro,Home_Spec_HT_Goals_Against,Away_Spec_HT_Goals_Against,Home_Gen_HT_Goals_Against,Away_Gen_HT_Goals_Against,Home_Spec_Goals_Suffered,Away_Spec_Goals_Suffered,Home_Gen_Goals_Suffered,Away_Gen_Goals_Suffered,Home_Spec_Corners_Pro,Away_Spec_Corners_Pro,Home_Gen_Corners_Pro,Away_Gen_Corners_Pro,Home_Spec_Corners_Against,Away_Spec_Corners_Against,Home_Gen_Corners_Against,Away_Gen_Corners_Against,Home_Spec_Fouls_Pro,Away_Spec_Fouls_Pro,Home_Gen_Fouls_Pro,Away_Gen_Fouls_Pro,Home_Spec_Fouls_Against,Away_Spec_Fouls_Against,Home_Gen_Fouls_Against,Away_Gen_Fouls_Against,Home_Spec_Offsides_Pro,Away_Spec_Offsides_Pro,Home_Gen_Offsides_Pro,Away_Gen_Offsides_Pro,Home_Spec_Offsides_Against,Away_Spec_Offsides_Against,Home_Gen_Offsides_Against,Away_Gen_Offsides_Against,Home_Spec_Yellows_Pro,Away_Spec_Yellows_Pro,Home_Gen_Yellows_Pro,Away_Gen_Yellows_Pro,Home_Spec_Yellows_Against,Away_Spec_Yellows_Against,Home_Gen_Yellows_Against,Away_Gen_Yellows_Against,Home_Spec_Reds_Pro,Away_Spec_Reds_Pro,Home_Gen_Reds_Pro,Away_Gen_Reds_Pro,Home_Spec_Reds_Against,Away_Spec_Reds_Against,Home_Gen_Reds_Against,Away_Gen_Reds_Against,Home_Spec_Points,Away_Spec_Points,Target
2000-12-26,Fulham,Watford,2.2,1.0,2.2,1.4,0.6,1.0,0.8,1.2,0.4,0.2,0.6,0.6,0.8,1.4,1.0,2.2,5.2,3.6,5.8,4.4,3.0,8.8,3.0,7.4,8.8,9.8,11.6,12.2,17.8,9.4,14.6,12.2,4.6,5.8,4.2,5.4,3.8,2.4,1.8,4.8,1.2,1.0,1.8,1.6,3.8,1.2,2.2,1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.8,-0.8,0.0
2000-12-26,Bolton,Sheffield Weds,2.8,1.0,1.8,1.6,1.4,0.2,0.6,1.0,0.8,0.8,0.4,0.8,1.2,1.6,0.6,1.8,9.6,6.0,8.0,4.4,3.0,6.4,5.0,6.2,13.4,12.2,13.2,10.6,11.2,9.2,13.2,8.8,3.8,3.8,6.0,4.0,11.2,1.8,9.0,1.4,0.8,1.2,0.8,0.8,1.2,0.6,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,-0.4,0.0
2000-12-26,Blackburn,Birmingham,1.4,0.8,1.4,1.0,0.8,0.2,1.0,0.6,0.8,0.6,0.4,0.6,1.0,0.8,1.0,1.0,8.0,4.8,6.0,6.8,2.0,6.8,2.0,7.4,16.2,13.4,16.0,12.0,14.4,14.8,13.8,13.2,6.2,4.4,9.0,4.0,3.6,4.6,2.4,4.4,2.0,0.8,1.4,1.2,2.4,1.6,2.0,1.0,0.2,0.4,0.2,0.2,0.2,0.0,0.6,0.2,0.2,0.4,0.0
2000-12-26,Huddersfield,Tranmere,1.2,1.2,2.4,1.0,0.0,1.0,0.4,0.4,0.6,1.6,0.4,1.0,0.8,2.6,0.8,2.2,4.4,3.6,4.6,5.6,3.6,6.8,5.2,5.2,8.6,16.0,11.4,13.2,7.6,12.2,10.8,12.4,3.4,2.4,3.2,2.2,2.4,6.2,2.0,8.6,2.0,2.2,1.2,2.2,1.4,1.0,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,-0.4,0.0
2000-12-29,Barnsley,Watford,0.8,0.6,0.2,1.0,0.4,0.6,0.0,0.8,0.0,0.6,0.2,0.6,0.4,2.4,0.8,2.6,6.0,2.8,4.0,3.4,6.2,9.0,5.0,8.8,12.2,10.8,12.6,13.4,14.0,9.4,13.2,11.2,2.0,5.2,2.6,5.0,5.8,2.6,5.0,4.4,1.6,1.8,1.8,2.2,2.4,1.0,2.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.8,2.0
2000-12-30,Wolves,Stockport,1.0,2.0,0.6,1.8,0.6,1.2,0.4,0.8,0.8,0.4,0.4,0.8,1.0,1.6,1.0,1.4,9.0,4.8,5.8,6.8,3.8,7.4,5.2,4.4,12.6,12.4,11.6,11.6,11.6,7.8,12.0,11.0,3.8,3.0,2.6,2.6,4.2,9.8,3.4,7.8,1.6,1.8,1.6,1.4,2.0,0.8,1.8,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,-0.2,0.2,0.0
2000-12-30,QPR,Crystal Palace,1.4,2.0,1.0,1.6,1.2,0.8,0.8,0.0,0.8,0.6,0.8,1.2,1.4,2.2,1.6,1.8,5.4,3.2,3.8,5.6,5.4,7.0,7.0,3.6,10.8,11.4,10.8,9.4,10.4,13.0,14.6,9.8,2.0,4.2,1.6,3.4,2.4,4.0,2.8,6.2,2.0,2.0,1.0,1.4,1.8,2.2,0.8,1.8,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,-0.2,0.0,1.0
2000-12-30,Sheffield United,Preston,1.6,1.2,1.0,1.0,0.6,0.8,0.4,0.6,0.2,1.2,0.0,0.8,0.8,2.4,0.2,1.6,7.2,2.6,7.8,7.2,6.0,4.2,5.4,5.8,9.0,12.8,13.0,16.8,10.8,13.0,12.2,13.0,3.0,3.6,4.2,5.0,4.4,1.8,2.8,1.6,2.2,2.2,2.0,1.8,2.2,1.6,1.2,1.6,0.0,0.6,0.0,0.0,0.2,0.0,0.2,0.0,0.4,0.0,0.0
2000-12-30,Huddersfield,Sheffield Weds,1.8,0.8,2.4,1.6,0.2,0.2,0.6,1.0,0.6,0.4,0.2,1.0,0.8,1.2,0.6,2.0,4.2,5.8,5.0,4.8,2.8,4.8,4.8,6.0,9.0,11.2,11.8,10.4,9.0,9.6,12.0,9.4,3.2,4.8,3.4,5.2,2.6,2.6,2.4,2.6,1.8,0.8,1.2,1.0,1.4,0.8,1.2,1.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.8,-0.4,1.0
2000-12-30,Nott'm Forest,Norwich,1.8,1.0,0.8,0.8,1.0,0.4,0.4,0.2,0.2,1.0,0.6,0.8,0.8,2.2,1.4,1.2,7.4,3.8,6.2,6.0,5.2,5.8,5.6,4.4,9.6,14.8,10.2,13.8,9.6,15.2,8.2,14.6,3.0,4.4,2.4,4.8,1.8,3.4,2.2,3.0,1.0,2.0,1.2,2.0,1.4,1.4,0.6,1.6,0.2,0.0,0.4,0.0,0.2,0.0,0.2,0.0,-0.2,0.0,1.0
2000-12-30,Bolton,West Brom,2.6,1.2,2.2,1.6,1.4,0.4,0.8,0.4,0.6,0.6,0.4,1.0,0.6,1.4,0.4,1.6,7.8,5.8,7.0,5.2,3.2,7.0,4.8,7.0,12.8,13.8,13.6,12.4,11.6,12.4,14.2,13.4,4.6,3.8,5.4,4.4,11.2,4.0,9.4,3.4,0.8,1.2,0.8,0.8,1.4,1.8,1.0,2.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,1.0,0.0,2.0
2000-12-30,Blackburn,Crewe,1.2,0.6,1.6,0.8,0.2,0.6,0.8,0.8,0.6,1.2,0.0,0.8,0.8,2.2,0.8,2.2,8.2,4.0,5.2,3.2,2.0,5.8,2.4,5.6,15.0,10.0,15.8,9.6,14.2,10.8,14.4,12.8,5.4,3.0,9.2,3.0,3.6,3.0,2.8,2.2,2.0,1.6,1.4,0.8,2.4,0.6,1.6,0.6,0.2,0.0,0.0,0.0,0.2,0.2,0.4,0.4,0.6,-0.8,0.0
2001-01-01,Tranmere,Sheffield United,1.2,0.4,0.8,1.2,0.2,0.2,0.2,0.4,0.2,0.2,0.8,0.4,1.2,0.8,2.2,0.6,7.0,5.0,4.8,9.0,4.2,5.6,4.6,5.4,13.4,15.8,13.4,13.4,12.4,13.2,11.8,12.6,3.4,4.4,3.0,3.4,8.4,3.6,8.0,2.8,1.2,2.6,2.0,2.6,1.4,1.2,0.8,1.4,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,-0.4,0.4,0.0
2001-01-01,Birmingham,Nott'm Forest,1.2,1.0,0.8,0.4,0.4,0.4,0.2,0.2,0.4,0.8,0.6,0.6,1.4,1.4,1.2,1.4,7.8,5.8,6.4,7.4,6.6,6.2,6.8,4.4,12.2,14.0,12.6,11.2,13.6,6.8,13.8,8.6,4.2,3.2,4.2,2.6,4.8,2.2,4.2,2.0,1.0,1.6,1.0,1.6,1.6,0.2,1.2,0.6,0.0,0.2,0.2,0.4,0.2,0.0,0.2,0.0,0.0,-0.4,2.0
2001-01-01,Burnley,Wolves,1.0,0.6,0.4,0.8,0.0,0.6,0.2,0.8,0.2,0.6,0.2,0.6,0.8,1.6,1.4,1.4,5.4,4.4,4.8,6.6,5.0,5.0,7.8,5.2,12.2,9.6,12.4,12.6,17.4,11.6,16.4,13.2,4.2,2.8,3.8,3.0,4.0,3.2,3.8,3.2,1.2,1.4,1.4,1.6,2.0,1.4,1.4,1.8,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-0.6,-0.2,2.0
2001-01-01,Norwich,Blackburn,0.6,2.0,0.8,1.6,0.4,1.0,0.2,0.8,0.2,0.4,0.6,0.0,0.8,1.2,0.8,0.6,6.4,5.0,5.6,6.0,4.8,3.8,5.0,2.6,11.8,15.0,12.4,14.6,14.2,14.4,11.8,13.8,6.0,8.4,4.0,6.8,3.6,2.6,2.2,2.8,2.0,1.2,2.0,1.4,2.2,2.0,2.0,1.2,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.4,0.2,0.8,1.0
2001-01-01,Portsmouth,Gillingham,1.2,1.4,0.8,2.2,0.6,0.8,0.4,1.0,0.4,0.8,0.4,0.2,0.8,1.6,0.8,1.2,5.0,3.6,5.4,4.6,4.2,6.6,3.4,5.0,17.0,13.0,15.4,14.2,15.4,13.6,13.0,12.4,4.6,4.2,3.8,4.4,4.4,4.6,3.6,4.2,1.6,2.2,1.0,1.6,1.8,2.2,1.8,2.6,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,1.0
2001-01-01,Preston,Bolton,1.4,1.2,1.2,1.8,0.6,0.0,0.8,0.8,0.8,0.0,1.0,0.4,1.4,0.4,2.0,0.4,8.4,6.6,7.6,6.6,5.4,7.2,7.6,5.0,15.0,14.0,16.2,13.8,11.0,11.4,13.4,13.8,4.4,7.4,4.8,6.0,2.2,7.4,1.6,8.4,0.8,2.0,1.8,1.0,1.6,0.8,1.8,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,-0.2,0.6,2.0
2001-01-01,Sheffield Weds,Grimsby,2.6,1.0,0.6,1.4,1.4,0.4,0.4,0.6,1.0,1.0,0.8,0.8,2.4,1.8,1.6,1.2,5.0,4.4,4.4,5.6,5.6,10.6,6.0,10.6,11.8,10.6,10.4,9.0,9.6,12.4,10.2,13.8,3.6,3.4,5.6,4.8,2.0,6.0,3.0,5.6,1.2,1.2,1.4,0.8,1.8,0.2,1.8,0.6,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,-0.6,0.2,0.0
2001-01-01,Stockport,Fulham,1.4,2.0,2.2,2.8,0.4,0.8,1.0,1.2,0.6,0.6,1.2,0.6,1.6,0.8,1.6,0.8,7.4,6.6,6.6,6.2,4.8,4.8,4.6,2.6,10.0,13.2,12.0,12.2,13.6,12.6,11.4,14.2,2.8,2.2,2.4,3.0,5.6,2.2,8.4,1.6,1.4,1.8,1.6,2.2,1.8,2.6,1.0,2.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0
2001-01-01,West Brom,Barnsley,2.2,0.4,1.6,0.2,1.0,0.2,0.6,0.0,0.6,0.6,1.0,0.0,1.2,1.4,1.6,0.6,4.8,3.4,4.6,3.6,3.8,6.0,8.2,6.2,12.6,12.2,12.8,12.6,12.8,11.6,12.8,14.4,3.0,6.0,6.6,3.0,4.8,4.8,3.8,4.2,1.4,1.6,0.8,1.4,2.6,1.0,1.8,2.2,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,-0.2,0.0
2001-01-02,Watford,Wimbledon,2.2,2.4,1.0,2.0,1.4,1.2,0.6,1.0,0.8,0.2,0.6,0.4,2.2,1.0,2.2,0.8,5.8,5.4,5.4,7.0,5.0,8.0,6.4,5.6,12.0,12.2,12.8,14.8,14.2,9.8,11.2,12.6,2.2,5.4,1.8,5.0,5.0,5.2,4.4,4.0,1.0,1.4,1.8,0.6,0.8,2.2,1.0,1.2,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,-0.4,0.2,0.0
2001-01-10,Blackburn,Preston,1.0,1.4,1.8,0.8,0.2,1.0,0.8,0.8,0.4,1.2,0.2,1.0,0.6,2.4,0.8,2.2,6.4,3.0,5.2,6.8,2.8,6.2,3.8,7.0,14.6,13.0,14.2,15.4,12.6,13.4,13.8,14.0,3.8,3.8,6.0,5.2,2.8,1.8,3.2,2.0,2.0,1.8,1.4,1.8,1.6,1.8,1.2,2.2,0.2,0.2,0.2,0.0,0.2,0.0,0.4,0.0,0.8,-0.6,0.0
2001-01-13,Wimbledon,Preston,0.6,1.2,1.6,1.2,0.4,0.6,0.8,0.8,0.6,1.4,1.0,1.2,1.6,2.6,1.4,2.0,7.4,3.8,6.4,7.4,5.4,7.2,5.2,8.2,13.6,13.8,13.4,16.8,13.8,14.8,11.8,14.2,4.0,3.4,4.2,5.0,3.0,1.4,4.0,1.6,1.6,2.0,0.6,1.8,1.0,2.0,1.0,2.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,-0.2,-0.6,0.0
2001-01-13,Sheffield United,Watford,1.6,0.4,1.2,1.6,0.6,0.2,0.4,1.2,0.6,0.6,0.6,0.8,0.8,2.0,0.8,2.2,9.4,3.8,9.8,5.8,6.2,8.2,5.6,5.6,10.0,11.0,13.0,13.0,11.8,9.0,15.0,11.6,2.8,5.4,3.8,2.0,3.4,2.8,3.0,4.0,2.8,2.0,2.6,1.8,1.4,1.0,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.0
2001-01-13,Wolves,Portsmouth,1.4,0.6,1.2,0.4,1.2,0.4,1.0,0.2,0.6,0.6,0.8,0.4,0.8,1.6,1.0,0.8,8.2,5.2,7.4,5.6,4.6,4.2,5.4,3.8,12.6,13.8,12.4,13.8,11.8,10.6,13.6,12.2,4.2,2.8,2.6,2.6,3.0,2.0,2.6,3.0,1.2,2.6,1.4,1.0,2.0,2.0,1.6,1.6,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.2,-0.2,1.0
2001-01-13,QPR,West Brom,1.4,1.4,0.8,1.6,1.2,0.6,0.8,0.6,0.8,0.6,0.2,0.6,1.4,1.0,0.8,1.0,5.6,4.6,4.0,4.8,6.2,8.4,7.8,7.8,10.6,13.6,11.4,13.8,10.6,11.2,14.8,11.6,2.2,5.8,2.0,7.2,2.8,4.0,3.2,3.8,1.2,1.2,1.0,1.2,1.2,2.0,1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0
2001-01-13,Grimsby,Crewe,2.0,0.6,1.4,0.6,0.2,0.6,0.6,0.6,0.6,1.0,0.8,0.8,0.8,2.2,1.0,1.8,6.0,4.0,5.6,3.4,6.4,6.4,9.4,6.6,11.2,8.8,9.2,11.0,13.6,10.2,14.6,13.0,5.4,3.2,3.2,2.8,3.8,2.8,5.6,2.4,1.0,0.8,1.0,0.6,1.6,0.8,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.2,-0.8,2.0
2001-01-13,Gillingham,Burnley,2.0,0.8,2.0,0.4,1.0,0.4,0.8,0.4,0.4,0.4,0.2,0.4,1.4,2.4,0.8,1.8,6.0,5.2,4.4,5.2,4.2,6.4,5.6,8.2,11.2,13.6,14.2,14.2,11.4,14.2,13.0,15.4,4.4,4.0,3.0,3.8,4.2,2.4,3.0,3.6,0.8,2.4,1.8,1.8,1.8,1.2,2.4,1.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,-1.0,1.0
2001-01-13,Fulham,Norwich,3.2,0.6,2.6,0.8,1.0,0.2,1.2,0.4,0.4,0.8,0.6,0.6,0.6,1.6,1.0,1.0,5.0,3.8,7.0,5.0,2.4,6.2,2.8,5.2,9.4,13.8,12.0,11.6,16.4,14.0,14.4,13.0,4.2,3.6,5.0,3.6,1.8,3.6,1.2,2.0,1.6,2.0,2.2,1.4,3.6,1.6,2.6,1.8,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.6,0.0,0.0
2001-01-13,Bolton,Tranmere,2.0,0.8,1.4,0.8,1.2,0.8,0.4,0.4,0.6,1.2,0.2,0.8,0.6,2.6,0.2,2.0,8.4,3.2,6.4,5.2,3.0,7.4,6.0,5.8,12.4,15.2,13.6,15.2,12.6,10.4,14.2,11.8,5.0,2.6,6.2,3.0,12.6,5.2,8.2,6.2,1.0,2.2,1.6,2.4,1.6,0.6,1.0,1.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.6,-0.2,0.0
2001-01-13,Blackburn,Sheffield Weds,1.4,0.2,2.0,0.4,0.8,0.0,1.2,0.0,0.4,0.4,0.2,0.4,1.0,1.0,1.2,0.8,7.8,4.8,6.0,4.4,2.4,5.0,4.0,5.2,14.2,11.2,13.2,12.0,13.8,10.8,14.6,10.0,3.2,4.6,5.2,3.8,2.6,3.0,3.4,3.0,2.0,1.2,1.6,1.4,1.4,1.0,1.2,1.6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8,-0.2,0.0
2001-01-13,Huddersfield,Stockport,1.8,2.2,1.8,1.8,0.2,1.2,0.6,0.8,0.6,1.0,0.2,0.8,0.6,1.8,0.6,1.2,5.0,5.8,4.8,6.0,2.4,5.6,4.6,5.4,10.0,11.2,11.8,13.6,10.0,8.2,12.2,12.4,3.4,1.8,3.2,2.4,2.8,9.2,2.6,8.2,1.8,1.4,1.0,1.6,1.2,0.6,1.4,1.4,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.6,0.2,1.0
2001-01-13,Barnsley,Birmingham,0.6,1.0,0.2,0.4,0.2,0.2,0.0,0.2,0.0,0.6,0.0,0.4,0.2,1.0,0.8,1.4,5.2,4.4,3.8,8.2,7.0,6.4,5.8,5.6,11.6,13.8,11.8,12.0,14.2,13.8,14.4,13.2,2.0,4.0,3.8,3.0,5.6,5.0,4.4,3.0,1.2,1.0,1.6,1.2,2.2,1.8,2.0,1.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,-0.4,-0.4,2.0
2001-01-14,Nott'm Forest,Crystal Palace,1.2,1.6,0.6,1.2,0.6,0.6,0.2,0.0,0.0,0.6,0.6,1.2,0.6,1.8,0.8,1.8,7.4,4.0,6.0,6.0,4.8,6.0,6.4,3.8,9.0,12.0,11.6,11.0,9.4,11.8,9.0,10.2,2.4,3.2,2.6,2.6,1.8,4.0,1.6,5.4,1.2,2.2,1.6,1.6,1.4,2.0,1.0,1.2,0.2,0.2,0.4,0.4,0.2,0.0,0.0,0.0,0.0,-0.2,2.0
2001-01-20,Watford,Fulham,2.0,1.4,1.2,2.4,1.6,0.6,0.8,1.0,1.0,0.8,0.8,0.6,2.4,1.2,1.6,0.8,5.4,6.6,5.4,6.2,5.0,4.4,5.8,3.2,10.0,12.2,13.4,10.8,13.2,14.0,9.8,13.8,2.2,4.0,2.0,4.6,4.6,1.6,2.2,1.8,1.2,2.2,2.4,2.0,0.8,2.4,1.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,2.0
2001-01-20,Burnley,Barnsley,0.8,0.0,0.2,0.6,0.2,0.0,0.2,0.0,0.4,0.6,0.4,0.4,1.2,1.4,1.4,1.0,5.4,3.6,4.4,4.2,5.6,5.6,6.8,6.0,11.6,10.8,15.4,11.4,15.2,12.8,16.0,13.4,3.0,6.2,4.2,2.6,3.0,5.0,3.0,4.0,1.4,2.0,1.8,1.8,1.4,1.6,1.0,1.8,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-0.8,-0.4,0.0
2001-01-20,Crystal Palace,Gillingham,2.2,1.0,1.6,2.0,0.2,0.6,0.4,0.8,1.4,0.8,1.2,0.2,1.6,1.4,1.8,0.6,8.0,4.0,4.8,4.8,4.4,7.2,5.2,4.2,7.8,12.2,12.2,15.8,10.6,14.0,11.6,13.2,5.8,3.4,2.4,2.8,7.2,3.8,5.8,2.4,0.8,2.0,1.6,1.2,1.6,2.0,1.2,1.8,0.2,0.2,0.4,0.0,0.0,0.2,0.0,0.0,-0.2,0.4,1.0
2001-01-20,Norwich,QPR,0.6,1.0,0.8,1.2,0.4,0.6,0.4,1.0,0.2,1.0,0.6,0.2,1.0,2.0,1.0,0.8,6.8,3.6,4.8,4.8,4.6,9.6,4.4,7.6,12.2,10.8,10.6,11.4,14.8,12.8,12.6,14.0,5.8,3.8,3.4,2.6,3.6,3.6,2.0,2.6,1.8,1.4,1.2,0.8,2.4,0.8,1.8,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0
2001-01-20,Portsmouth,Wimbledon,1.0,2.2,0.6,1.8,0.4,1.2,0.4,0.6,0.4,0.8,0.4,0.8,0.6,1.4,0.6,1.2,5.0,5.8,5.0,4.8,4.4,7.0,4.2,4.8,16.6,11.8,15.2,11.8,15.2,8.8,12.8,12.0,3.8,5.4,2.4,4.2,3.6,4.8,3.0,4.4,0.8,1.2,1.0,0.6,1.8,1.6,2.0,1.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-01-20,Sheffield Weds,Bolton,2.2,1.4,0.2,1.6,1.2,0.2,0.0,0.8,1.0,0.0,0.8,0.2,1.8,0.2,1.0,0.2,5.2,6.4,3.8,7.2,5.2,6.8,5.2,5.4,11.6,14.2,13.0,14.0,9.6,12.0,10.0,13.6,4.2,6.6,4.0,6.2,1.8,7.2,3.8,8.2,0.6,2.2,1.0,1.6,1.4,0.8,1.4,1.2,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,-0.4,0.6,2.0
2001-01-20,Stockport,Grimsby,1.6,1.0,1.4,1.2,0.6,0.4,0.8,0.4,0.6,0.6,0.8,0.8,1.2,1.6,1.2,1.2,6.8,4.6,5.2,5.4,5.6,9.2,6.8,7.8,12.4,10.6,13.2,9.2,12.6,13.0,12.2,14.0,2.4,2.4,1.6,3.4,6.6,5.6,7.4,5.6,1.6,1.0,1.4,1.0,2.0,0.4,1.4,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2001-01-20,West Brom,Sheffield United,2.2,0.4,1.0,1.0,1.0,0.2,0.6,0.4,0.4,0.4,0.4,0.6,1.0,0.6,0.8,0.8,4.2,6.4,5.2,9.2,4.6,5.2,7.4,5.4,13.6,14.8,14.0,12.6,11.2,14.8,11.2,16.0,3.8,4.6,5.4,3.8,4.6,2.6,4.8,2.8,1.4,2.8,1.2,2.4,2.4,1.8,1.6,2.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.0,0.2,0.0,0.0
2001-01-27,Norwich,Watford,0.8,0.6,1.0,1.2,0.6,0.2,0.6,0.6,0.2,0.4,0.6,0.6,0.6,1.6,1.0,1.8,6.8,4.0,4.6,4.6,3.8,8.2,4.8,4.8,12.4,12.8,11.0,12.2,14.6,7.6,12.6,8.6,4.4,5.0,3.4,1.6,3.0,2.4,2.0,1.8,2.2,2.6,1.4,2.4,1.6,1.0,1.8,1.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.0
2001-01-27,Fulham,Birmingham,3.0,1.4,2.4,1.0,1.2,0.6,0.6,0.6,0.4,0.4,0.4,0.0,0.6,1.2,0.8,1.2,4.8,4.2,5.6,7.6,3.0,5.8,3.2,4.6,9.2,13.2,10.8,12.4,15.0,13.2,12.8,13.4,4.4,3.4,3.8,2.8,2.0,4.0,1.8,2.2,1.6,1.0,2.0,1.0,3.0,1.6,2.0,1.6,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.0,2.0
2001-01-27,Grimsby,Portsmouth,1.6,0.6,1.0,0.8,0.2,0.6,0.2,0.8,0.8,0.6,1.0,0.4,1.2,1.6,1.4,0.6,5.2,5.6,4.4,4.8,6.2,4.2,7.2,5.6,9.8,14.4,9.6,15.0,12.6,10.0,13.4,12.2,5.8,2.8,4.2,3.4,4.4,2.0,5.0,3.4,1.2,2.2,1.2,0.6,2.0,1.6,1.0,1.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0
2001-01-31,QPR,Fulham,1.6,1.8,1.0,2.0,1.2,0.4,0.8,0.6,0.6,0.6,0.4,0.2,1.2,1.2,1.0,0.8,5.6,6.0,4.4,5.0,6.2,3.6,7.2,3.2,10.4,12.2,12.8,9.4,12.6,14.2,13.6,12.6,2.6,4.0,3.0,4.0,2.8,1.4,3.0,1.6,0.8,2.4,1.0,2.4,1.0,1.6,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,2.0
2001-02-03,Sheffield Weds,Watford,1.6,0.6,0.2,1.4,1.0,0.0,0.0,0.6,1.2,0.4,1.0,0.2,2.0,1.6,1.4,1.2,5.0,4.2,4.0,5.0,5.4,7.4,4.8,5.6,11.0,12.4,13.0,12.6,9.0,9.4,10.6,10.0,5.4,1.6,5.0,1.6,1.6,2.6,4.0,2.2,0.8,2.8,1.4,2.4,1.2,1.2,1.2,1.2,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.0,-0.4,0.2,2.0
2001-02-03,Wolves,Gillingham,1.2,1.2,1.4,1.6,1.0,0.8,1.2,0.6,0.8,0.4,0.8,0.2,1.0,1.2,1.0,1.0,6.8,3.6,6.6,4.8,5.2,7.2,5.8,5.2,12.2,12.4,11.0,15.2,12.8,13.0,13.8,12.2,3.6,3.4,2.8,3.4,2.2,3.0,2.4,2.2,1.6,1.8,1.6,1.4,2.0,1.8,1.8,1.6,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.2,1.0
2001-02-03,Stockport,Tranmere,1.4,0.8,1.2,0.4,0.6,0.8,0.8,0.4,0.4,1.6,0.6,1.2,1.0,2.8,1.0,2.4,5.0,3.6,4.8,4.0,4.8,8.4,6.6,6.8,13.4,14.4,13.2,16.4,13.2,11.0,11.4,13.2,2.2,3.4,1.8,3.6,6.8,5.2,7.8,6.2,1.6,2.2,1.2,2.6,2.0,0.6,1.8,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-0.6,1.0
2001-02-03,QPR,Bolton,1.2,1.6,1.0,1.8,1.0,0.6,0.8,1.2,0.4,0.0,0.6,0.2,1.2,0.2,1.4,0.2,4.6,5.6,4.2,6.2,6.6,7.0,6.2,5.2,11.2,13.6,12.6,12.6,13.8,12.8,13.4,13.6,2.4,6.4,2.8,5.8,2.0,6.8,2.4,8.2,0.6,1.4,0.8,1.4,1.0,1.2,1.2,1.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,-0.4,0.6,1.0
